"simulation","final_npv_A","final_npv_B","total_profit_A","total_profit_B","avg_satisfaction_A","avg_satisfaction_B","avg_market_share_A","avg_market_share_B","n_shocks_A","n_shocks_B","winner"
53,10785803.7197506,9504216.74101357,13572000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,7,0,"A"
54,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
55,10569284.2667446,9526478.08379721,13254000,12438000,96.091879660407,47.3026066664773,0.523298343082692,0.476701656917308,7,4,"A"
56,10669470.8032381,9342199.25546879,13398000,12186000,96.25,50.5902558859447,0.522477893777236,0.477522106222764,0,7,"A"
57,10506362.4466962,9504216.74101357,13170000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,5,2,"A"
58,10882592.4267822,9155043.30080156,13638000,12012000,96.2196174341844,79.2346496833376,0.530590822427601,0.469409177572399,5,4,"A"
59,10843199.5992762,9752278.22398392,13614000,12702000,96.1489148914891,30.3374994173162,0.523562654524826,0.476437345475174,5,6,"A"
60,10833523.5574643,9587240.36518928,13620000,12510000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,2,"A"
61,10962209.6237998,9344117.46201769,13758000,12192000,96.1710298982654,52.8163807711605,0.533241896214758,0.466758103785242,9,0,"A"
62,10859746.3417713,9504216.74101357,13662000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,4,0,"A"
63,10809607.6835887,9465848.69352282,13560000,12360000,96.25,53.2783315819867,0.527486895414527,0.472513104585473,3,2,"A"
64,10812845.195248,9532779.47400193,13578000,12450000,96.25,46.1538463358988,0.528751493389651,0.471248506610349,3,2,"A"
65,10645352.3723611,9585182.71716028,13398000,12462000,96.25,36.7479810082843,0.523204610272867,0.476795389727133,4,6,"A"
66,10814315.3481332,9523539.11068962,13560000,12438000,96.25,46.143286188975,0.528472989916663,0.471527010083337,6,6,"A"
67,10704183.8710908,9561088.32092894,13404000,12516000,95.42523661815,48.9213006352182,0.522059642043195,0.477940357956805,3,7,"A"
68,10744689.3237492,9256616.75395068,13488000,12108000,96.25,50.7416006361648,0.524870770676692,0.475129229323308,0,4,"A"
69,10681936.0193719,9500362.03107021,13398000,12312000,96.25,37.7554463405483,0.523092112319086,0.476907887680914,0,7,"A"
70,10970600.905317,9551985.87071958,13716000,12474000,94.2690288713911,45.0914037280017,0.526162404095578,0.473837595904422,5,3,"A"
71,10772245.3456458,9495022.4597501,13542000,12354000,96.242523661815,41.2993927087179,0.528442625070915,0.471557374929085,5,3,"A"
72,10933795.4715532,9245995.57419637,13752000,12096000,95.8591028394178,53.2783315819867,0.527099000350073,0.472900999649927,3,3,"A"
73,10825079.2968033,9457227.499326,13590000,12336000,96.2266165592937,48.3861695682221,0.528095174113255,0.471904825886745,1,2,"A"
74,10841554.5251689,9350496.12030563,13608000,12180000,96.2186630080331,46.9952145636307,0.528442049309648,0.471557950690352,2,5,"A"
75,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
76,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,1,0,"A"
77,10329361.5187736,9524308.52936549,13044000,12414000,96.25,37.7329457303032,0.523901954923779,0.476098045076221,3,2,"A"
78,10762289.9582415,9327406.40700527,13512000,12114000,96.25,47.7449849952193,0.526067773600668,0.473932226399332,0,3,"A"
79,10894321.1575437,9385534.30106926,13674000,12246000,96.242523661815,51.9975102477445,0.530455512511746,0.469544487488254,4,0,"A"
80,10833523.5574643,9465593.79700624,13620000,12330000,96.25,43.5950768225838,0.526067773600668,0.473932226399332,4,2,"A"
81,10861404.1753319,9504216.74101357,13620000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,0,"A"
82,10143481.6428594,9504216.74101357,12708000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,6,1,"A"
83,10829545.5828445,9443880.89571829,13608000,12300000,96.2266165592937,46.4646819649163,0.528814478650005,0.471185521349995,3,0,"A"
84,10455596.9565047,9526483.94973779,13068000,12432000,96.2186630080331,48.4963624056876,0.522071272790845,0.477928727209155,6,6,"A"
85,10789173.0826275,9584033.53369708,13512000,12534000,95.1866300803309,80.5429032593981,0.52485182550972,0.47514817449028,2,2,"A"
86,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
87,10700731.3486524,9558732.66842067,13434000,12462000,96.25,43.0555910558254,0.523006689947479,0.476993310052521,0,3,"A"
88,10692478.2595823,9557850.97167636,13416000,12468000,96.25,43.8476020751091,0.521506613817469,0.478493386182531,0,5,"A"
89,10412411.3127981,9333965.06749995,13104000,12198000,96.25,55.6906790491608,0.521674461703245,0.478325538296755,3,5,"A"
90,10762289.9582415,9421672.94608628,13512000,12246000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,2,"A"
91,10840724.0611187,9558732.66842067,13638000,12462000,96.0573451045892,43.0555910558254,0.523006689947479,0.476993310052521,2,3,"A"
92,10753557.2473569,9510679.70558779,13488000,12414000,96.25,44.4330015241449,0.525785845173181,0.474214154826819,4,2,"A"
93,10691546.7532275,9514004.30322768,13428000,12402000,96.1222622262226,43.8820373368171,0.523896170838292,0.476103829161708,3,1,"A"
94,10853501.0786732,9450493.20894833,13650000,12486000,96.2027559055118,87.9124752681454,0.516207114068956,0.483792885931044,7,9,"A"
95,10706336.9519025,9328734.9469437,13428000,12180000,96.25,52.8744615792413,0.52221232628305,0.47778767371695,0,5,"A"
96,10310238.9958412,9552608.55207814,13038000,12444000,96.25,44.4330015241449,0.523021203942257,0.476978796057743,4,3,"A"
97,10907653.9054615,9313520.97533888,13668000,12126000,95.4192913385827,48.2004487234103,0.525813230994152,0.474186769005848,2,3,"A"
98,10794978.3928789,9483096.12655154,13554000,12366000,96.1480354728386,46.5794661706096,0.525635295783322,0.474364704216678,2,3,"A"
99,10483043.1695476,9323839.55547933,13182000,12216000,96.25,56.4210379332216,0.524624060150376,0.475375939849624,4,7,"A"
100,10388485.6507091,9351274.95536916,13032000,12258000,96.25,77.4253097990211,0.522344187008213,0.477655812991787,4,5,"A"
101,10823410.2250063,9606279.82593674,13578000,12546000,96.25,42.8948931678547,0.528705943179627,0.471294056820373,3,5,"A"
102,10868211.2418445,9644281.66336682,13644000,12564000,95.7557066730295,41.6667021669365,0.52312293790501,0.47687706209499,2,4,"A"
103,10679124.9374198,9354242.47461802,13386000,12264000,96.008900890089,52.8077163386442,0.521628170805802,0.478371829194198,1,7,"A"
104,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
105,10757723.0304391,9515470.91299263,13494000,12420000,96.25,44.3067388978823,0.525749013413487,0.474250986586513,3,3,"A"
106,10762289.9582415,9558744.22886459,13512000,12456000,96.25,43.8820373368171,0.526067773600668,0.473932226399332,0,2,"A"
107,10681029.1655909,9545423.16074733,13410000,12438000,96.25,41.8044432137684,0.523596192763855,0.476403807236145,4,4,"A"
108,10658197.9533746,9532257.05133,13410000,12408000,96.25,37.1922032240356,0.523662892803518,0.476337107196482,2,2,"A"
109,10693548.9677765,9556570.32089633,13422000,12462000,96.25,43.3425515700586,0.52300230836415,0.47699769163585,1,5,"A"
110,10762289.9582415,9480374.17555702,13512000,12360000,96.25,38.4331293850323,0.526067773600668,0.473932226399332,0,1,"A"
111,10396305.7481365,9473147.33876238,13140000,12342000,96.25,39.039585197472,0.528107686888899,0.471892313111101,6,3,"A"
112,10525538.3770357,9504216.74101357,13248000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,6,2,"A"
113,10687190.4558956,9631491.54648061,13404000,12570000,96.25,38.4905214878789,0.523089995540653,0.476910004459347,2,4,"A"
114,10548493.2873247,9257005.16832355,13188000,12084000,96.25,58.582441093219,0.524597953216374,0.475402046783626,3,3,"A"
115,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
116,10680738.125822,9563030.38565556,13422000,12450000,96.1593096317506,40.6221658951275,0.523232552118918,0.476767447881082,1,4,"A"
117,10804304.1700027,9464123.29604202,13566000,12336000,96.25,44.4330015241449,0.528832004983321,0.471167995016679,5,2,"A"
118,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,3,0,"A"
119,10364588.6194912,9586435.74006637,13062000,12474000,96.25,32.1835974793071,0.524277622961833,0.475722377038166,3,6,"A"
120,10730103.4885917,9534912.97668727,13470000,12432000,96.25,44.4330015241449,0.523907096333101,0.476092903666899,0,1,"A"
121,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,0,"A"
122,10716395.1287093,9549935.62052571,13440000,12468000,96.25,44.019778383649,0.523931089576604,0.476068910423396,0,1,"A"
123,10813833.3788392,9497598.29526623,13572000,12396000,96.1222622262226,44.295260477313,0.528751187159904,0.471248812840096,4,2,"A"
124,10922851.691511,9658015.19201125,13710000,12582000,95.9062276306371,37.5033773189166,0.52392080675796,0.47607919324204,3,3,"A"
125,10651953.2066176,9579480.19160016,13398000,12462000,96.25,37.8084879077992,0.523525831400009,0.476474168599991,1,3,"A"
126,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,2,"A"
127,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,2,"A"
128,10725771.1942201,9463225.84374126,13470000,12348000,96.028902890289,35.9655595555522,0.525984866445393,0.474015133554607,3,5,"A"
129,10946858.9041647,9502709.08152316,13722000,12420000,96.2196174341844,48.6111466113809,0.528294713327608,0.471705286672392,7,2,"A"
130,10904144.5737836,9543046.78816212,13716000,12438000,96.0573451045892,42.2635800365416,0.526067773600668,0.473932226399332,2,2,"A"
131,10799633.751238,9473035.50481623,13560000,12348000,96.25,44.4330015241449,0.528464098795493,0.471535901204507,1,2,"A"
132,10712458.9165735,9673282.26295061,13446000,12588000,96.1489148914891,31.8149308622509,0.524396715599173,0.475603284400827,3,3,"A"
133,10985904.8220916,9431593.86799862,13788000,12288000,96.127495426708,44.4330015241449,0.53108630671379,0.46891369328621,5,0,"A"
134,10449754.4122321,9081749.81846617,13092000,11724000,96.25,53.503708594852,0.525548100486423,0.474451899513577,5,8,"A"
135,10773356.5955127,9443628.16216207,13530000,12294000,96.25,44.0597232872303,0.526568216845735,0.473431783154265,2,2,"A"
136,11017528.5021293,9465347.96894708,13776000,12348000,90.8907798773715,44.3411741595903,0.528112184670573,0.471887815329427,5,0,"A"
137,10711039.0643995,9538323.98796676,13428000,12456000,96.2266165592937,46.3271704864957,0.523040873273098,0.476959126726902,1,3,"A"
138,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,2,"A"
139,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
140,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,0,"A"
141,10645052.8979501,9445045.7083373,13392000,12222000,96.0573451045892,36.7441619881206,0.522194295453196,0.477805704546804,6,8,"A"
142,10762289.9582415,9433862.74254888,13512000,12312000,96.25,41.965141101739,0.526270102339181,0.473729897660819,2,3,"A"
143,10803307.9506235,9538100.778847,13578000,12492000,96.25,41.023910615054,0.526270102339181,0.473729897660819,2,3,"A"
144,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
145,10833910.3571903,9242946.7525652,13608000,12072000,96.127495426708,69.4479779046321,0.523883928571429,0.476116071428571,4,4,"A"
146,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,2,"A"
147,10789581.7578388,9657301.0134068,13548000,12564000,96.25,35.8849200186411,0.526974989557226,0.473025010442774,0,5,"A"
148,10770794.5286054,9426078.85974174,13470000,12288000,96.25,46.1538463358988,0.531153436982356,0.468846563017644,7,4,"A"
149,10662483.1684029,9543348.89645475,13392000,12438000,96.25,42.2176663542643,0.523014996699207,0.476985003300793,1,3,"A"
150,10643873.5569391,9554201.78339772,13356000,12468000,96.25,43.6180336637225,0.520809440361295,0.479190559638705,0,5,"A"
151,10491151.999808,9466662.73243181,13170000,12348000,96.25,44.4330015241449,0.528848709769762,0.471151290230238,6,0,"A"
152,10793280.4732788,9554486.09420988,13560000,12426000,96.008900890089,43.0925515700586,0.528278322021754,0.471721677978246,4,6,"A"
